rpm,speed,throttle_pos,engine_load,map_kpa,iat,coolant_temp,o2_voltage,fuel_trim,ltft,voltage,gear,clutch,side_stand,front_wheel_speed,rear_wheel_speed,target_label,rul_hours,failure_probability
3478.9,89.3,27.1,59.0,58.7,33.8,87.5,0.721,2.66,2.1,14.05,5,0,0,89.3,89.4,0,1388.6,0.0231
1042.6,0.0,2.4,35.7,36.4,31.6,85.5,0.803,-1.08,2.25,14.04,0,0,1,0.0,0.0,0,1256.3,0.0529
3124.2,49.4,18.6,51.9,50.1,33.4,84.3,0.844,0.08,1.49,14.15,3,0,0,49.4,49.6,0,1250.3,0.0516
1825.1,22.3,16.0,44.5,63.6,37.7,97.5,0.074,17.81,12.7,13.9,2,0,0,22.3,21.9,2,70.1,0.7171
2714.1,59.4,16.1,72.2,72.0,39.5,91.7,0.287,4.13,1.54,14.05,4,0,0,59.4,58.8,0,727.5,0.0119
1031.9,0.0,1.8,39.6,37.8,27.6,92.8,0.763,0.82,2.69,14.09,0,0,1,0.0,0.0,0,1308.4,0.0213
1054.2,0.0,2.4,32.3,32.6,35.3,86.4,0.336,3.39,0.46,14.11,0,0,0,0.0,0.0,0,1429.9,0.0767
1029.2,0.0,2.4,37.5,36.4,30.7,80.9,0.344,-0.75,2.86,14.06,0,0,0,0.0,0.0,0,1119.6,0.0347
3497.2,91.3,19.5,60.2,61.3,31.5,89.1,0.691,2.5,1.72,14.08,5,0,0,91.3,90.9,0,1398.0,0.0262
2727.4,19.1,20.9,43.2,71.3,28.9,94.2,0.163,9.43,13.8,13.81,1,0,0,19.1,19.3,2,81.8,0.7941
2249.6,14.8,7.7,53.3,50.9,40.3,86.1,0.251,1.54,0.81,13.99,1,0,0,14.8,15.0,0,862.9,0.0491
3894.7,101.7,26.4,54.7,55.5,28.9,86.0,0.708,0.77,2.22,13.89,5,0,0,101.7,100.4,0,1392.8,0.0759
2260.1,26.9,7.1,43.9,41.8,34.6,86.4,0.685,2.62,1.76,14.21,2,0,0,26.9,26.7,0,1090.9,0.067
3564.2,56.4,16.7,51.5,74.7,30.7,90.0,0.139,19.52,12.62,13.87,3,0,0,56.4,57.1,2,36.5,0.6848
4828.7,75.7,81.0,75.0,71.0,28.8,87.5,0.7,1.2,1.23,14.23,3,0,0,75.7,75.4,0,935.0,0.0622
2873.0,34.4,8.0,51.2,50.2,26.6,91.2,0.859,1.15,0.56,14.32,2,0,0,34.4,33.9,0,1392.8,0.0646
3461.0,58.2,78.8,84.5,84.8,33.2,92.3,0.238,4.28,2.94,14.11,3,0,0,58.2,57.8,0,1158.9,0.0788
2693.1,33.4,10.2,54.3,53.2,28.4,92.1,0.816,3.51,3.17,13.97,2,0,0,33.4,33.4,0,1498.3,0.0507
2866.7,35.6,17.1,51.5,50.5,36.1,88.4,0.734,1.18,1.1,14.43,2,0,0,35.6,36.3,0,1175.1,0.0492
4599.5,56.9,67.9,81.9,82.9,32.8,94.2,0.295,2.09,1.44,14.11,2,0,0,56.9,56.3,0,1087.3,0.0785
2710.3,20.6,18.2,42.6,41.6,26.7,86.1,0.244,-1.17,1.79,14.09,1,0,0,20.6,20.3,0,1088.0,0.0174
3371.2,72.2,18.5,64.1,64.7,35.5,83.4,0.765,4.58,0.79,13.97,4,0,0,72.2,72.0,0,1153.8,0.0631
3673.4,59.0,63.9,77.7,80.0,37.7,95.6,0.337,-2.93,1.93,14.02,3,0,0,59.0,59.2,0,933.5,0.0384
2787.6,45.3,14.1,45.9,44.3,28.4,95.2,0.879,3.92,2.51,14.25,3,0,0,45.3,44.8,0,1408.5,0.0247
2317.2,39.5,13.2,46.8,48.5,39.1,89.5,0.76,2.78,0.01,14.13,3,0,0,39.5,39.6,0,1304.9,0.0673
4215.6,84.5,17.7,62.4,85.9,34.0,88.7,0.066,22.9,13.62,14.04,4,0,0,84.5,83.4,2,88.4,0.8385
1025.4,0.0,1.9,37.0,35.8,34.7,85.5,0.246,1.39,1.27,10.95,0,0,0,0.0,0.0,3,23.7,0.8112
4862.1,107.0,64.5,83.4,81.6,34.9,90.3,0.26,1.34,0.43,10.94,4,0,0,107.0,104.9,3,30.2,0.8632
2309.4,18.0,12.9,48.2,73.7,33.0,90.7,0.144,19.91,14.37,13.98,1,0,0,18.0,18.3,2,66.2,0.8504
2692.4,45.1,12.2,46.7,46.1,43.7,118.1,0.832,6.53,5.49,13.67,3,0,0,45.1,45.8,1,22.8,0.7589
3277.7,69.8,23.7,51.7,54.5,41.3,123.3,0.879,6.92,3.72,13.44,4,0,0,69.8,70.3,1,18.0,0.94
3196.1,84.4,27.7,52.8,57.3,33.0,88.9,0.349,2.38,2.54,14.07,5,0,0,84.4,84.8,0,1342.5,0.0156
2639.0,18.8,21.3,41.4,41.5,35.9,115.7,0.699,9.71,3.99,13.61,1,0,0,18.8,18.8,1,55.6,0.8222
4036.5,85.2,42.3,78.3,80.4,35.2,92.7,0.281,0.99,1.04,14.1,4,0,0,85.2,86.2,0,987.9,0.0296
2739.9,32.0,10.6,45.5,49.4,28.6,91.3,0.779,1.52,0.05,14.29,2,0,0,32.0,31.9,0,1081.5,0.0652
991.0,0.0,2.0,30.9,60.6,38.6,99.6,0.089,16.38,17.35,13.96,0,0,0,0.0,0.0,2,83.5,0.9062
3786.0,97.9,29.6,53.5,55.4,36.6,86.4,0.716,1.44,1.5,14.11,5,0,0,97.9,97.8,0,933.9,0.0526
1349.1,20.1,6.7,49.3,49.4,31.1,85.2,0.86,2.25,1.24,14.45,3,0,0,20.1,19.9,0,1075.3,0.0647
2032.1,26.8,13.2,44.5,43.8,38.1,87.2,0.341,-1.29,0.57,10.98,2,0,0,26.8,27.2,3,25.8,0.8705
1051.9,0.0,1.9,31.4,34.9,33.1,85.1,0.708,2.64,1.31,14.09,0,0,0,0.0,0.0,0,947.3,0.0411
2436.1,27.2,9.0,36.7,38.2,31.3,86.3,0.681,1.34,1.74,14.16,2,0,0,27.2,27.2,0,1258.9,0.0577
3045.1,65.5,31.5,57.2,55.2,37.5,86.6,0.478,2.35,0.35,10.31,4,0,0,65.5,64.8,3,43.7,0.8255
998.3,0.0,2.4,38.3,39.3,37.8,116.9,0.76,4.86,4.08,13.85,0,0,0,0.0,0.0,1,9.7,0.8722
2457.0,30.4,21.3,45.3,43.7,39.2,87.0,0.783,2.54,1.38,14.14,2,0,0,30.4,30.7,0,1237.9,0.0262
2754.4,46.4,7.0,44.6,45.5,32.8,84.2,0.854,3.37,1.97,14.18,3,0,0,46.4,46.5,0,1289.0,0.0723
1028.2,0.0,2.3,35.6,35.5,31.4,88.9,0.284,-0.31,1.8,14.03,0,0,0,0.0,0.0,0,1187.7,0.0551
2550.0,29.0,8.6,43.5,71.2,32.2,94.6,0.145,19.0,14.8,13.8,2,0,0,29.0,28.5,2,118.4,0.7368
2451.5,40.0,9.5,45.7,46.2,38.6,86.7,0.796,2.9,1.1,14.07,3,0,0,40.0,39.4,0,805.3,0.0301
3097.3,82.7,21.7,61.0,64.1,31.5,91.8,0.208,-1.15,0.68,14.19,5,0,0,82.7,84.0,0,998.2,0.0125
1859.7,14.3,14.9,50.2,50.9,29.4,83.4,0.822,0.61,-0.38,14.22,1,0,0,14.3,14.2,0,1137.7,0.069
3908.4,83.2,32.0,66.2,67.8,31.5,90.3,0.317,1.51,1.52,14.14,4,0,0,83.2,84.0,0,713.9,0.0134
3294.7,89.5,15.0,59.6,56.8,29.7,90.2,0.558,3.31,-0.32,10.22,5,0,0,89.5,89.9,3,7.7,0.9456
2988.7,33.8,8.9,56.7,54.4,30.4,86.8,0.271,0.2,2.12,14.16,2,0,0,33.8,33.4,0,910.9,0.0455
2481.8,28.3,21.6,49.3,50.7,44.0,117.1,0.896,7.6,1.86,13.97,2,0,0,28.3,28.6,1,31.0,0.7222
2865.0,35.9,16.4,40.6,40.2,32.3,87.2,0.318,3.14,1.34,14.18,2,0,0,35.9,35.4,0,1460.7,0.0389
4455.1,93.4,59.4,79.0,80.3,47.3,114.6,0.662,2.65,2.95,13.85,4,0,0,93.4,92.0,1,31.4,0.754
2501.4,19.2,11.1,44.0,44.1,37.9,90.2,0.604,1.63,1.47,10.94,1,0,0,19.2,18.9,3,35.2,0.8039
2166.8,16.0,8.7,48.3,46.6,27.4,92.4,0.312,2.94,1.17,14.08,1,0,0,16.0,15.9,0,773.3,0.043
1068.9,0.0,2.1,31.9,33.6,28.5,87.3,0.761,0.23,1.43,14.07,0,0,0,0.0,0.0,0,859.2,0.0188
1084.8,0.0,2.1,33.3,32.1,31.3,83.8,0.202,1.62,1.68,14.07,0,0,0,0.0,0.0,0,1379.8,0.0549
3842.1,99.1,25.9,62.2,82.9,37.7,96.1,0.116,14.35,11.98,13.95,5,0,0,99.1,99.6,2,26.2,0.9068
2254.9,40.6,18.4,40.0,43.6,35.5,90.5,0.239,1.88,1.23,14.38,3,0,0,40.6,39.8,0,1448.1,0.0733
2511.6,72.0,20.2,57.5,87.4,37.9,83.8,0.083,16.05,14.93,13.89,5,0,0,72.0,72.1,2,99.5,0.7799
3602.7,79.1,29.8,66.3,67.2,40.2,120.1,0.843,10.23,2.84,13.63,4,0,0,79.1,77.7,1,57.2,0.7227
1224.8,0.0,2.2,28.9,52.9,28.5,90.1,0.179,14.81,12.64,13.87,0,0,0,0.0,0.0,2,25.7,0.667
2136.2,19.5,19.7,46.8,47.7,36.3,126.9,0.809,9.59,4.09,13.74,1,0,0,19.5,19.7,1,35.8,0.7864
2608.7,21.2,19.7,51.1,49.5,35.4,86.8,0.81,3.46,0.91,14.23,1,0,0,21.2,21.0,0,863.5,0.0605
1066.8,0.0,2.2,35.6,33.9,27.3,90.6,0.288,3.46,2.5,13.98,0,0,0,0.0,0.0,0,1486.4,0.0328
2365.5,28.8,7.2,52.2,48.3,37.6,93.4,0.796,3.96,1.32,14.22,2,0,0,28.8,28.6,0,1443.1,0.0586
3538.6,41.1,21.4,63.6,65.1,34.8,87.9,0.668,-0.52,1.83,11.84,2,0,0,41.1,40.7,3,30.3,0.8685
3779.7,76.3,14.3,56.1,79.8,31.6,102.5,0.15,21.7,10.42,13.84,4,0,0,76.3,76.3,2,52.0,0.6586
1668.1,10.8,15.6,39.4,41.2,49.7,118.9,0.671,4.25,4.23,13.69,1,0,0,10.8,11.0,1,57.6,0.8929
3010.8,33.9,9.1,45.9,48.6,28.8,92.4,0.724,0.88,1.59,14.19,2,0,0,33.9,33.6,0,1414.9,0.0481
2549.1,30.6,15.8,45.3,44.2,34.0,85.8,0.69,3.57,1.73,14.23,2,0,0,30.6,30.5,0,1362.8,0.0294
2377.6,42.4,14.8,49.0,65.0,34.2,87.8,0.111,15.51,16.11,13.91,3,0,0,42.4,41.6,2,70.8,0.7896
3222.2,84.5,21.0,60.9,61.4,28.8,86.9,0.287,1.42,1.79,14.27,5,0,0,84.5,85.8,0,772.0,0.0352
2797.3,78.0,34.0,70.0,65.0,27.9,89.5,0.874,2.19,3.62,14.22,5,0,0,78.0,79.0,0,944.0,0.0697
3397.0,88.3,14.1,66.9,65.1,38.1,116.8,0.709,7.47,1.77,14.08,5,0,0,88.3,87.7,1,29.4,0.9501
1856.8,23.3,10.1,48.0,47.0,30.1,87.8,0.219,3.67,2.28,14.08,2,0,0,23.3,23.0,0,1167.3,0.0536
3007.3,64.7,19.2,66.3,66.1,29.8,82.8,0.719,1.56,2.13,13.84,4,0,0,64.7,63.9,0,1077.7,0.0596
2211.2,18.0,13.4,58.1,57.6,33.9,86.1,0.209,1.61,-0.08,14.08,1,0,0,18.0,17.9,0,1249.7,0.0189
1011.2,0.0,2.4,33.2,32.5,26.0,85.6,0.853,3.9,2.22,14.08,0,0,0,0.0,0.0,0,1355.3,0.0411
2563.9,20.4,8.8,50.3,51.6,36.1,90.6,0.294,-2.57,0.96,11.11,1,0,0,20.4,20.6,3,8.7,0.9897
2316.3,26.0,15.0,37.4,42.4,28.2,92.3,0.877,2.23,1.49,14.06,2,0,0,26.0,25.7,0,925.1,0.0131
1086.8,0.0,2.1,34.2,33.7,33.2,89.9,0.756,3.09,0.98,14.11,0,0,0,0.0,0.0,0,1407.2,0.0675
3578.7,91.2,18.5,68.0,66.3,34.8,90.6,0.86,3.07,1.25,14.06,5,0,0,91.2,90.9,0,1459.4,0.0483
4605.5,56.6,68.5,87.7,98.0,33.9,94.7,0.14,21.72,15.34,14.08,2,0,0,56.6,56.7,2,41.2,0.6953
1055.1,0.0,2.3,34.8,34.1,39.1,88.8,0.727,1.92,0.46,14.08,0,0,0,0.0,0.0,0,1049.3,0.08
1026.3,0.0,2.3,32.8,33.0,31.7,89.4,0.872,0.04,1.62,13.92,0,0,1,0.0,0.0,0,1250.2,0.0784
2527.7,28.2,14.3,50.9,52.3,33.9,90.7,0.821,1.21,0.54,13.97,2,0,0,28.2,27.7,0,1341.2,0.0446
2200.5,26.0,9.3,47.7,46.1,32.5,92.3,0.723,4.09,1.19,14.1,2,0,0,26.0,26.2,0,842.0,0.0572
3623.8,97.6,34.8,61.0,57.8,35.3,87.9,0.778,-1.11,1.96,14.09,5,0,0,97.6,98.4,0,891.6,0.0649
3167.4,88.5,19.2,60.0,83.6,28.4,90.3,0.075,20.87,13.73,13.84,5,0,0,88.5,88.6,2,26.2,0.8662
2552.5,21.6,19.9,51.3,79.7,31.1,94.0,0.147,19.86,16.47,13.86,1,0,0,21.6,21.4,2,100.6,0.8951
2202.0,26.0,15.9,44.2,41.0,33.3,87.5,0.221,3.45,1.66,14.16,2,0,0,26.0,26.4,0,1403.9,0.0454
1095.7,0.0,1.8,38.9,35.9,34.9,88.9,0.812,5.19,1.93,14.18,0,0,0,0.0,0.0,0,1280.6,0.0462
2488.1,28.7,9.2,44.0,45.5,35.0,93.1,0.369,3.56,1.22,10.43,2,0,0,28.7,28.8,3,41.8,0.8266
1065.9,0.0,2.3,35.7,37.5,35.1,83.3,0.224,2.12,0.58,14.04,0,0,0,0.0,0.0,0,1316.1,0.0201
3559.6,43.5,59.8,89.0,98.0,28.1,94.0,0.152,19.88,11.78,13.7,2,0,0,43.5,44.0,2,44.3,0.8748
2664.9,34.8,14.0,56.7,57.4,36.9,83.6,0.245,1.91,1.59,14.06,2,0,0,34.8,34.7,0,1219.4,0.066
1070.3,0.0,2.2,39.0,36.6,39.6,90.1,0.376,2.03,1.36,11.03,0,0,0,0.0,0.0,3,4.0,0.9769
1113.0,0.0,2.3,35.2,61.2,36.2,96.1,0.187,21.03,12.93,13.87,0,0,1,0.0,0.0,2,69.4,0.8815
3522.9,92.4,23.6,57.6,57.6,27.3,86.4,0.541,1.55,0.19,10.85,5,0,0,92.4,93.6,3,6.6,0.9633
1040.2,0.0,1.8,34.6,34.9,34.6,107.4,0.856,6.16,2.76,14.03,0,0,1,0.0,0.0,1,32.1,0.7362
5698.9,71.6,48.8,93.7,90.3,35.7,81.8,0.341,1.67,2.27,14.19,2,0,0,71.6,70.6,0,859.0,0.0172
2948.1,23.7,21.3,45.5,47.2,31.0,89.7,0.412,1.58,0.08,10.24,1,0,0,23.7,24.1,3,40.2,0.8259
2593.7,31.8,13.9,42.0,43.8,35.1,88.4,0.685,0.42,1.5,14.17,2,0,0,31.8,31.8,0,1146.0,0.0399
2473.7,30.5,12.5,59.3,61.3,36.8,95.2,0.743,2.22,-0.55,14.27,2,0,0,30.5,31.0,0,1071.3,0.044
1055.3,0.0,2.3,37.2,33.8,45.9,110.8,0.864,7.45,5.66,13.84,0,0,0,0.0,0.0,1,22.3,0.8208
4100.6,51.3,72.8,84.6,98.0,33.2,96.9,0.173,22.08,14.4,13.72,2,0,0,51.3,51.9,2,32.7,0.6629
3052.9,81.6,31.1,62.4,63.8,32.8,83.5,0.487,2.3,1.3,11.05,5,0,0,81.6,83.0,3,7.5,0.8572
3206.7,39.8,18.1,40.7,37.6,31.6,97.1,0.35,2.2,1.77,13.84,2,0,0,39.8,39.6,0,1305.7,0.0771
1937.3,14.2,7.3,48.2,70.3,38.9,95.3,0.121,23.3,15.89,13.8,1,0,0,14.2,13.9,2,25.1,0.6723
1021.0,0.0,2.1,36.5,36.6,38.1,117.3,0.749,7.27,3.83,13.69,0,0,1,0.0,0.0,1,39.0,0.7835
1022.6,0.0,2.4,35.7,34.7,36.0,86.5,0.192,0.45,2.58,14.19,0,0,0,0.0,0.0,0,743.8,0.0489
3389.2,86.9,28.0,61.6,62.5,27.6,95.3,0.206,3.94,3.1,14.12,5,0,0,86.9,86.3,0,1375.1,0.0535
2356.1,28.7,21.7,37.3,40.7,28.5,91.1,0.197,2.11,2.86,14.3,2,0,0,28.7,28.9,0,1097.2,0.0564
1063.3,0.0,2.3,38.9,36.6,30.0,88.7,0.815,2.67,0.44,14.07,0,0,0,0.0,0.0,0,1112.1,0.0357
1023.7,0.0,1.9,30.6,33.0,34.3,86.6,0.586,2.02,1.15,9.99,0,0,0,0.0,0.0,3,14.6,0.8321
3804.0,96.1,27.8,71.9,69.1,37.9,117.5,0.777,5.65,2.83,13.76,5,0,0,96.1,97.5,1,30.4,0.8872
2579.0,33.2,17.2,48.8,49.6,47.0,117.2,0.725,7.44,4.24,13.77,2,0,0,33.2,33.8,1,55.3,0.7382
1084.5,0.0,1.9,34.0,34.1,37.6,88.1,0.508,2.8,2.04,10.5,0,0,0,0.0,0.0,3,5.9,0.9707
3112.0,84.5,30.6,66.9,65.5,35.9,87.0,0.35,-0.29,2.46,14.33,5,0,0,84.5,84.7,0,744.0,0.0641
3813.0,74.0,20.5,70.8,98.0,28.4,88.7,0.143,18.08,10.65,13.71,4,0,0,74.0,74.4,2,110.0,0.9192
2690.6,32.4,15.5,50.4,50.6,30.6,91.5,0.346,0.62,1.38,14.11,2,0,0,32.4,33.0,0,991.0,0.0691
2144.6,23.7,7.0,50.6,76.9,33.1,95.9,0.113,20.33,14.78,13.99,2,0,0,23.7,24.0,2,118.0,0.674
2968.5,48.1,11.9,53.6,51.9,32.9,85.4,0.26,2.78,2.19,14.36,3,0,0,48.1,48.6,0,898.1,0.0115
5038.8,84.8,53.9,75.0,73.6,35.5,87.0,0.298,0.68,1.24,10.16,3,0,0,84.8,84.7,3,22.3,0.8072
3201.0,85.7,23.2,60.7,59.3,36.1,90.2,0.837,2.27,1.79,14.27,5,0,0,85.7,87.2,0,708.6,0.0313
4023.2,104.3,16.2,55.8,58.3,33.7,86.3,0.182,-0.14,0.48,14.21,5,0,0,104.3,106.3,0,1149.6,0.0552
850.9,0.0,2.0,36.2,64.2,27.1,93.7,0.112,17.27,13.99,14.16,0,0,0,0.0,0.0,2,71.6,0.7234
4165.3,72.8,77.1,82.0,82.3,32.8,84.9,0.316,1.96,1.79,14.13,3,0,0,72.8,72.9,0,721.8,0.0429
2157.9,16.9,8.8,54.8,56.3,35.5,119.7,0.807,7.35,3.01,13.65,1,0,0,16.9,16.8,1,19.1,0.9321
3415.8,75.6,23.7,61.6,62.0,29.3,87.6,0.81,1.13,1.92,14.18,4,0,0,75.6,74.4,0,930.9,0.0759
3762.1,99.5,33.8,66.0,66.0,35.6,121.4,0.703,9.27,4.83,13.97,5,0,0,99.5,99.5,1,25.3,0.8273
2526.7,43.1,15.1,44.6,44.5,32.3,84.5,0.193,3.26,1.24,14.33,3,0,0,43.1,43.9,0,1319.2,0.0519
1827.1,32.9,7.7,55.1,59.4,34.1,82.4,0.756,1.57,0.75,14.23,3,0,0,32.9,33.1,0,1476.4,0.0379
1056.5,0.0,2.4,30.8,31.2,26.5,90.7,0.225,2.86,1.61,14.02,0,0,0,0.0,0.0,0,1168.3,0.0287
3275.5,87.8,30.4,64.0,65.2,37.5,88.7,0.252,2.71,1.63,14.23,5,0,0,87.8,89.3,0,1331.0,0.0622
1054.3,0.0,2.4,35.6,33.7,35.8,84.1,0.845,1.0,1.39,14.03,0,0,0,0.0,0.0,0,701.0,0.0726
1049.6,0.0,2.2,33.3,35.7,28.7,86.1,0.185,0.63,2.21,14.21,0,0,0,0.0,0.0,0,897.4,0.0279
3655.6,96.6,24.9,69.3,67.8,34.0,95.5,0.231,-0.9,-0.06,13.94,5,0,0,96.6,98.3,0,723.0,0.0127
1034.7,0.0,2.2,32.1,31.6,37.7,86.9,0.79,3.47,1.57,14.11,0,0,0,0.0,0.0,0,1104.7,0.0168
2698.8,60.4,28.7,61.4,63.1,34.9,86.6,0.708,2.6,0.88,14.06,4,0,0,60.4,61.1,0,1398.0,0.0183
1141.8,0.0,1.8,33.1,64.2,36.7,95.9,0.129,16.18,13.31,14.02,0,0,0,0.0,0.0,2,43.9,0.7391
2907.9,35.4,15.4,38.3,36.4,27.2,89.1,0.322,3.8,0.32,13.97,2,0,0,35.4,35.3,0,1129.8,0.0158
3060.6,68.2,33.8,62.6,60.7,38.0,83.5,0.719,1.14,2.08,14.16,4,0,0,68.2,68.0,0,725.7,0.0341
2779.3,20.9,13.1,58.4,58.3,41.9,121.3,0.668,8.27,3.1,13.68,1,0,0,20.9,20.6,1,45.0,0.8919
1703.3,19.6,11.9,56.5,54.2,33.2,92.8,0.198,0.83,0.83,14.17,2,0,0,19.6,19.6,0,954.3,0.0448
1026.1,0.0,1.8,34.6,33.7,44.2,113.3,0.74,7.59,6.48,13.82,0,0,0,0.0,0.0,1,46.1,0.7482
3063.4,82.8,32.6,59.2,61.5,27.7,85.0,0.308,0.31,0.74,14.28,5,0,0,82.8,84.4,0,892.9,0.057
1042.7,0.0,2.5,34.9,35.1,28.7,87.3,0.831,-0.21,0.35,14.11,0,0,0,0.0,0.0,0,977.8,0.0403
2591.7,30.8,15.6,51.0,51.2,31.7,90.6,0.222,-0.15,1.3,13.93,2,0,0,30.8,31.2,0,1416.6,0.0126
2042.7,22.3,9.5,58.4,60.5,41.2,124.8,0.678,10.65,5.19,13.94,2,0,0,22.3,22.3,1,70.9,0.7362
1023.4,0.0,2.1,40.1,35.7,45.0,115.8,0.787,6.53,5.25,13.77,0,0,0,0.0,0.0,1,13.5,0.8922
3097.2,81.7,17.3,63.6,63.7,28.1,90.4,0.274,2.8,1.05,14.3,5,0,0,81.7,82.6,0,1025.7,0.0372
1086.4,0.0,2.3,37.6,35.7,31.1,91.7,0.683,1.29,0.92,14.11,0,0,0,0.0,0.0,0,1378.2,0.0171
3404.9,89.7,34.3,62.9,60.4,30.8,86.0,0.233,1.02,0.53,10.67,5,0,0,89.7,91.4,3,33.9,0.8352
2722.7,44.1,20.3,49.9,46.9,29.8,88.0,0.209,2.39,1.83,14.08,3,0,0,44.1,44.3,0,1246.4,0.047
3352.9,59.1,74.4,86.7,88.0,36.8,90.6,0.687,1.48,2.72,14.19,3,0,0,59.1,58.5,0,1173.0,0.0264
4537.5,55.7,57.7,86.2,86.2,28.9,84.8,0.382,3.08,1.04,10.12,2,0,0,55.7,54.9,3,20.5,0.8219
1067.7,0.0,2.0,36.6,35.0,46.1,118.8,0.795,8.17,3.97,14.03,0,0,1,0.0,0.0,1,11.7,0.838
2791.4,33.0,10.5,58.5,57.6,28.7,84.4,0.265,2.71,1.57,14.31,2,0,0,33.0,33.3,0,811.1,0.0219
2490.1,27.4,10.8,56.5,80.9,36.2,97.8,0.132,25.05,13.76,14.05,2,0,0,27.4,27.4,2,105.5,0.7991
2538.8,47.2,18.9,47.1,75.5,36.1,101.2,0.147,16.69,12.03,13.89,3,0,0,47.2,46.7,2,26.7,0.9157
1674.6,18.5,16.2,54.4,56.8,34.5,87.3,0.826,2.57,1.99,14.21,2,0,0,18.5,18.8,0,820.0,0.0623
2897.7,21.8,19.2,40.7,42.8,30.4,86.8,0.693,1.43,0.36,14.13,1,0,0,21.8,21.8,0,708.1,0.0623
1828.5,16.3,20.9,48.7,44.8,34.7,89.8,0.73,2.2,2.66,14.04,1,0,0,16.3,16.2,0,1042.4,0.0711
1032.0,0.0,1.9,34.1,34.3,31.4,86.9,0.428,1.98,1.16,10.48,0,0,0,0.0,0.0,3,16.0,0.8007
1060.1,0.0,2.3,37.0,34.8,49.0,119.1,0.847,10.68,4.12,13.73,0,0,1,0.0,0.0,1,66.8,0.8151
1081.9,0.0,2.1,30.2,32.8,34.0,83.0,0.285,1.01,1.08,14.05,0,0,0,0.0,0.0,0,1108.6,0.0357
2701.6,76.7,30.9,65.8,97.4,34.4,99.2,0.15,18.48,10.96,13.8,5,0,0,76.7,76.2,2,67.5,0.7665
3428.0,85.6,14.4,70.0,68.9,34.6,89.0,0.192,3.96,1.52,14.01,5,0,0,85.6,86.9,0,778.6,0.0608
4112.8,86.3,17.1,67.8,65.6,36.9,85.4,0.819,1.16,1.88,13.94,4,0,0,86.3,87.1,0,1436.5,0.0615
1013.6,0.0,1.9,34.8,33.1,33.7,83.1,0.869,5.04,1.45,14.24,0,0,0,0.0,0.0,0,1035.8,0.0177
2009.7,22.9,8.3,42.7,43.2,32.9,86.3,0.682,0.79,2.36,14.3,2,0,0,22.9,22.9,0,1396.3,0.0456
2096.5,14.1,21.6,46.2,67.8,37.4,94.5,0.167,22.23,11.82,14.2,1,0,0,14.1,13.9,2,88.8,0.7431
2750.3,69.9,33.1,62.4,63.3,29.5,96.8,0.795,2.97,2.02,14.05,5,0,0,69.9,71.0,0,1341.4,0.0623
1256.1,0.0,2.0,31.9,54.7,31.5,94.6,0.152,18.17,12.89,14.14,0,0,0,0.0,0.0,2,105.5,0.8887
1067.4,0.0,2.2,31.9,32.3,31.5,83.7,0.798,3.76,2.07,14.07,0,0,0,0.0,0.0,0,740.9,0.0169
2273.6,17.5,11.7,54.2,52.6,33.1,86.0,0.321,0.29,1.28,14.04,1,0,0,17.5,17.2,0,1161.6,0.0723
4414.8,54.0,66.1,84.2,84.3,31.5,84.9,0.248,0.1,1.28,10.08,2,0,0,54.0,54.7,3,9.1,0.9347
2156.6,27.7,16.6,57.6,54.5,34.4,85.7,0.346,2.58,1.69,14.46,2,0,0,27.7,27.7,0,839.1,0.0362
3098.5,63.9,18.8,66.1,66.0,33.0,83.8,0.755,2.74,1.01,14.05,4,0,0,63.9,65.1,0,1101.4,0.0426
2716.6,44.6,9.9,47.7,46.1,33.6,87.8,0.833,0.68,1.32,14.04,3,0,0,44.6,43.9,0,794.0,0.055
2868.7,78.1,28.0,70.9,94.3,36.6,99.5,0.123,14.18,12.58,13.85,5,0,0,78.1,79.1,2,30.8,0.8042
1061.4,0.0,2.4,36.7,36.4,32.6,86.2,0.722,2.99,1.46,13.98,0,0,1,0.0,0.0,0,1235.5,0.0329
2836.1,45.4,15.0,41.8,42.0,39.0,84.3,0.182,1.82,3.88,14.08,3,0,0,45.4,45.6,0,1485.0,0.026
1054.8,0.0,2.0,33.6,31.9,35.7,86.7,0.692,1.83,1.97,14.02,0,0,1,0.0,0.0,0,800.1,0.0752
1083.9,0.0,2.1,28.3,30.4,27.1,87.4,0.878,5.03,2.29,13.97,0,0,0,0.0,0.0,0,1395.7,0.0654
4153.9,77.3,61.3,80.8,98.0,38.5,95.9,0.105,21.09,13.69,13.75,3,0,0,77.3,77.9,2,103.7,0.7064
1053.9,0.0,2.1,33.5,34.6,27.9,86.7,0.249,0.37,1.71,14.04,0,0,0,0.0,0.0,0,1397.8,0.0152
1028.6,0.0,2.3,32.3,31.1,30.5,87.2,0.753,1.46,1.63,14.13,0,0,0,0.0,0.0,0,795.8,0.0244
1059.2,0.0,2.0,31.1,32.3,28.4,85.5,0.206,1.07,2.38,14.0,0,0,0,0.0,0.0,0,758.5,0.0171
1024.1,0.0,2.0,34.9,32.0,33.7,85.5,0.794,2.49,0.37,14.11,0,0,1,0.0,0.0,0,720.6,0.0793
1075.7,0.0,2.1,37.2,34.3,37.5,86.7,0.206,-2.43,2.86,10.0,0,0,0,0.0,0.0,3,29.9,0.8903
2790.1,63.1,29.4,57.0,58.4,28.3,88.2,0.297,2.15,0.8,14.23,4,0,0,63.1,62.3,0,1042.0,0.0226
